Gene	C3N_01408	C3N_02088	C3N_03076	C3N_01489	C3N_02928	C3N_03057	C3N_00560	C3N_02150	C3N_00551	C3N_02089	C3N_03054	C3N_01028	C3N_01016	C3N_02153	C3N_00556	C3N_04127	C3N_00578	C3N_01023	C3N_00545	C3N_02421	C3N_00180	C3N_02425	C3N_00546	C3N_00580	C3N_02424	C3N_02572	C3N_00167	C3N_02155	C3N_00555	C3N_01415	C3N_00547	C3N_02090	C3N_01017	C3N_02142	C3N_01019	C3N_01410	C3N_00169	C3N_03073
PPP2CB	10.9299823712304	11.5883939906098	10.6511574416521	11.6937325426003	11.2556291293083	10.5331587355471	11.0283649268226	11.0800381889401	10.4003120679646	10.8189865300552	11.2177254340154	11.0407527158811	10.7664452830447	11.8609268876433	10.8908970202579	10.6199172967136	11.2787362147133	10.6338307957994	11.6680324484182	10.6945941655154	11.1688196386001	10.5768945780171	11.0612004533828	10.9488238508003	10.9141118369472	10.6526609709961	10.945105353974	11.183501015119	10.5231849972332	10.4679515909976	11.226212348167	11.3223745196112	10.7093667444746	10.7197335303489	11.4803885732245	11.3359158560346	10.7498376304826	11.1454082474392
ERICH1	10.0163038280486	10.3856043384587	9.51421223146657	9.99892562985366	10.4904226593664	9.94841735754711	10.0035922334082	10.1949815462386	9.96822073532568	10.4016978344883	10.0237876175624	9.95093573385548	10.5336651293512	10.0431386150794	9.84981348796327	9.7063599844763	9.41476113430862	9.82905285967983	10.0145033155743	10.0162644077738	9.74749403052708	10.6870571031401	10.4372919604507	9.07559756953656	9.7937023467896	9.54263024206814	9.97210357683608	9.93624368618143	9.41207472511446	9.23494045948192	10.2406993965561	10.0827942728902	10.2196749117199	9.8359124341582	10.3015021026589	9.82642990475195	9.47926805301299	9.41951910058219
NEFM	6.77735019789851	6.5727070445251	6.90778327173951	6.71248350224693	6.60981527539668	6.5945493590489	6.57710076535255	6.6936170348785	6.58159591959292	8.76243373293665	6.65759236626161	6.81670691952453	6.77027266043412	6.58409524666012	6.75243436307677	6.66302733432132	6.43337965278762	6.9494937638386	6.7742227092743	6.98676540861032	8.1528574909862	6.99840801244783	6.64786787683384	6.7417631544673	6.67443721647914	6.65132564409871	6.70678069098099	7.14170921860679	6.64124035816329	6.58240236715198	7.19320031652333	6.64875327512071	6.8296598080128	6.43337965278762	6.69351490819512	7.18525253748058	6.86505786861895	6.91016751799818
TUSC3	8.73319704211686	11.4390754484403	10.4285714018335	9.09669440603475	10.9358505643761	9.39563330984456	9.15942152425755	8.86736382824277	9.2119147594983	11.3152692616292	10.6503758784262	10.7047406920719	11.4103701631419	9.20392292516844	10.6316660346349	11.0447553609073	8.8895179452009	10.8868750431302	10.000823286914	9.72127467010488	13.4101844068927	11.2899674270598	8.51898789605142	8.70945879571715	10.9709509722072	9.63992823199564	8.72975035277355	12.2881240068041	10.7582802670428	9.07483242418083	12.2116521124064	11.2764831646792	10.9084417340773	10.2495877331126	10.4489637697922	12.8217119125357	10.2380846108311	10.1695891806107
ARHGEF10	8.18794649516593	8.22251961141716	7.91845346931088	8.28654211188113	8.68748492026165	8.09215054583995	8.21920100033779	8.37389766002742	8.38369336195414	8.09671116122746	8.39107453291773	8.14760917866779	8.68630458478741	7.88652915005172	8.30172625485532	7.95464196108777	7.78211902947418	7.56442132433628	8.602453065743	8.09359838412102	8.93567928132553	8.57565450277626	8.33502934463334	8.15140682002565	8.10374178894953	8.13801508133108	8.05637645766325	8.60424459935689	7.41222368309606	7.74590879973091	8.76783147784466	8.30441997441005	8.2343749472161	8.02976879824603	8.18929838193533	8.65994490640216	8.71211964810255	8.05180507796744
KLHDC4	9.83956570265732	9.71136698696589	10.5735876796631	9.99431044915292	10.2803386605155	10.3391682390546	10.4513998406528	10.346052491687	9.90316316469699	10.3461820010866	9.742241873991	10.5534022429478	10.4977740286538	10.1805506296986	9.97897669801181	10.1217443714902	10.1617547374043	11.3374618608811	10.1491786963975	9.85551512660789	10.906015056821	10.5576822934982	10.3358243471994	10.457656190975	11.3002737909886	9.86042916612281	10.64333373686	10.3390916137238	10.5752652762364	9.66621906843308	11.0993232914476	10.0866641911371	10.6826638249025	10.6599297016974	10.0625156603883	10.3133695430104	10.0442459635757	10.2360164861939
MCM4	11.1302326100308	11.2501503926433	13.1379891160961	10.8161546448389	11.8165471244682	10.6319869217234	12.5729112989413	11.9937264364253	11.5775988531622	14.167336282788	10.2349952695503	12.5143960720091	11.8475222884769	11.8432330768193	12.4732964398395	12.3126058701505	11.6962093159483	11.6657300760218	11.025698054635	11.0407195368642	12.144691538329	13.4535344047578	11.6576372905053	12.6962941641299	12.8888408314397	11.8732904925041	11.5032228208031	13.1787805036695	13.1724948723339	12.6667288062033	12.5793016187691	11.0902040075733	12.2647360561426	11.8697495702413	12.269054107284	13.7041889832555	12.8992329388348	10.9396433245723
ADAM2	6.7314425549132	6.5727070445251	6.69403881669353	6.59468770576343	6.43337965278762	6.43337965278762	8.18234970438559	6.43337965278762	6.43337965278762	7.95161150471314	6.43337965278762	6.43337965278762	8.99008403590684	6.43337965278762	6.43337965278762	7.5961924035635	6.43337965278762	6.58974850286847	6.43337965278762	6.66045152776571	6.7927660509397	6.43337965278762	6.43337965278762	6.77799974401017	6.43337965278762	6.43337965278762	6.79465199619449	6.43337965278762	7.03553643536361	6.7310294160095	10.4834782469303	6.5857424413154	6.43337965278762	6.58658673166047	6.43337965278762	10.9964417452207	6.43337965278762	6.43337965278762
KCTD9	9.87059273383563	10.572861473305	9.89828021346565	10.4314621031537	10.8823411303183	10.2950097426705	10.0712143681924	10.7484452005573	10.2702927079388	10.8400307748393	10.763481662615	10.8456537287923	10.5398163058978	10.7343010408994	10.4147676903648	10.5882932899053	9.56999780964374	10.9099663052887	10.8279210480104	10.2464363049523	10.8614681996459	10.8405522249925	10.3634534549623	10.3692593664352	10.5662708410381	10.3955907989927	10.1743877188857	10.5177021835544	9.9329917284982	9.77158847940218	10.615614093049	10.7400234408913	10.7290728211961	10.1372158986278	10.9943659227235	11.2006310549645	10.3469984387242	10.719526284435
FGL1	8.10482151875882	7.96749781175034	6.80150943944269	6.8588395563262	7.30288760392524	6.79302156351855	9.50143764010657	8.71467967317937	7.57991618712173	12.5765678503568	7.08224177266277	6.78347854850993	14.1594113407955	7.01344888492749	6.98378143569005	7.03719522148145	7.9077351752688	13.5281850527747	6.99634085699414	6.66045152776571	8.18844787320371	6.94972027258193	6.97749266608271	6.84075504262555	6.60393211154558	7.83309569187734	6.84272068927149	12.0706097160228	6.43337965278762	7.1850561237023	10.7245036635315	6.69703534608218	6.59558397558791	6.8375945434091	6.80077150372291	14.3719152621583	8.0289374383095	7.10466030173837
ASAH1	14.0713399409561	14.4210095762443	13.048000558968	13.7229213499912	13.4602054134255	13.209565658777	13.9392687032478	14.4151374545678	13.6371287165595	12.9375460521689	13.5252999789798	13.2950899145384	13.8592466754366	14.547270475336	12.96590645813	13.6214685739815	13.6177968093578	14.7170579098463	13.9566435147119	13.309416626916	13.199461023997	12.2268648645253	13.4856220407314	12.7826385465975	12.8759003354247	13.3603222942523	13.4268817441763	13.0652899412854	12.784965291468	13.1764300141162	14.0253592395734	13.9349641620232	12.5152355519891	12.9960552638386	13.224639791652	15.0119684382685	13.6694762192005	13.6833925204274
BNIP3L	12.5844764416083	13.0872375894869	11.8468140007773	12.4956513274062	12.7718125872909	11.7400389739421	11.1430494000638	12.0830445885765	12.4550065614771	11.6951743573851	12.4240991761813	12.8808982420117	12.45285750459	13.2514121375159	12.3990402572264	12.6273499592125	12.8565630028449	12.5206195282129	12.3937501552985	12.1739439845976	12.4858311847292	12.0496581207537	12.6742074761644	12.1302338496071	12.6214355491657	12.3078254143098	11.4297582630711	12.1658152435636	12.4224039890708	11.7612181766251	11.6587195090128	12.7853998480068	11.6304229721758	11.9502412635592	12.6807087532378	13.4018775046578	12.1182892758376	12.6444110407257
MAN2B1	12.2962822952772	11.8406894161875	10.864418693782	11.9022604792712	11.2518009879369	11.2303775322362	11.1653604623881	11.5059314090387	11.3581173625658	10.8698028687564	11.0245228591273	11.6361451331628	10.7076053754895	11.488873117763	11.2433300489904	11.3487594025016	11.668514225006	11.4339851271001	11.8538686829328	11.5253126760385	10.5249829402215	10.6360886216244	11.4049446001839	10.8048837638562	11.6066757996802	11.075720452789	11.2512858701534	10.7632532159963	11.0730356960955	11.1129308206816	11.4672305622204	11.5947527116887	10.9814089603647	11.4095159457049	11.7271229265083	10.8276681399121	11.2621209327906	10.9543674895825
KCNN4	11.1365822322698	11.7056595050226	9.35238039624631	11.306709836735	11.0531706358314	8.33808090289147	10.0619151296356	9.10149187824992	10.9055680329689	9.20531039008057	9.22794557984732	9.03566797103908	8.25055403182735	11.928558312369	10.6285660116701	9.75159594773151	11.3040598388774	8.60529439370783	10.8725200740457	11.3589386556848	8.09108113928304	8.14445513501745	10.8008315196909	11.2943740579312	11.0489100273636	10.3622653520574	11.446768612004	9.75333798825042	8.62478917350757	10.1082754253747	8.94274328556456	9.4238412771352	8.37455582812948	11.3637366404548	11.5957309749708	8.49689168858972	10.4678999532083	8.7652033639398
TULP2	6.85416129456534	6.91398606334962	6.90778327173951	6.94112178624047	6.78559547447646	6.85847689996641	6.90810119710568	6.76904273019531	6.87648037554397	7.3998316158574	6.82095189340287	7.03684857605712	6.70865926209594	6.58409524666012	6.78274497675947	6.96943105313024	6.83339724230351	6.90067049194374	7.15068829221968	6.88613212991415	6.66102747649081	6.97463729041081	6.91124422340769	6.91960119563881	6.91383252708443	6.84015830522243	7.40230392844596	6.57641417530578	6.94036015229345	6.64403611434211	7.38203085531355	6.86293849091839	6.8296598080128	6.89129231819667	6.85722849535007	6.92188558642876	6.7527333859189	6.7520385635194
NUCB1	12.3586456727336	12.2083090487754	11.4628976593097	12.3712578752278	12.2007366915012	11.6790733810329	11.5276754012498	11.7258004260405	12.0502526420705	12.5730599897573	11.8813676716139	12.0606638324079	11.6792040262768	12.3887917389303	12.0409937747021	12.5152531016177	12.0074859246858	12.4278511002796	13.0206791957935	12.2093541421864	12.8414734669521	12.324854933977	12.9323240614622	12.2795154813168	12.1052266374892	11.9581788763472	12.4936862734483	11.598183300121	12.012305959407	12.1018222805092	12.6085331901748	12.4765117872205	11.4096390240051	11.7179078885117	12.0715987183503	12.2076617885323	12.1224242820961	12.3533324763969
DHDH	7.9100053242701	7.73312302423656	7.3233782230452	7.83065307764029	7.75427369501899	7.19775261049241	7.72334345668814	7.14760558275529	7.95841763661429	7.33614171442304	7.53944974547922	7.44192961820554	6.9087481799712	7.67422380000367	7.31259861860809	7.45290450839446	7.50250710242789	7.25025502377581	7.82789358869032	7.75947681610784	7.22895267454664	7.65724209671466	7.92850486576259	8.35970121797103	7.32225780082014	7.48944656634145	7.63782423066409	7.09863619309386	7.47163175635729	7.25242814613709	7.38203085531355	7.42488144660495	7.21870212660606	7.28791043293228	7.62981569689756	7.0863275362271	7.26833468051265	8.36202017904757
GYS1	10.3606592051356	9.95562478757219	10.5735876796631	11.1498360711544	10.7374938967862	10.2468685347026	9.9852495567198	10.7333517288036	11.0887839599997	11.2106813089854	10.2083206185939	11.4586070210427	10.2979965840239	10.7206089892025	10.6982245238915	11.1594048846668	10.6756022625442	10.6640516441416	10.5641535418642	10.5342657718773	10.8648157563909	11.4630834426807	10.7070801260996	10.8120752105474	10.9498988480358	10.0002597036327	10.5517587236423	10.9313106639972	11.4624589505748	10.4228987410885	11.0640296029962	10.8377961873457	10.3769612211078	10.6414913776102	10.8414613541577	11.0822934677792	10.8420525768026	10.9574481848488
MAP4K1	8.18123504558594	8.13890634648735	8.29970632724697	9.00919452017611	8.72944554743122	9.19080644539831	8.69365589337618	8.62761672808435	8.70707641941642	8.50865476713313	9.27095340073819	9.00940448351449	8.2092127915966	7.66606840741366	8.26337822100036	8.71639107965559	8.32900633059928	8.38571767049627	8.43609630469198	8.48359142201743	8.6438595341754	8.28114786640731	8.7078259087613	8.1004733106953	9.51851152699381	8.4342332462573	8.74892518000618	8.02081616782858	8.74660800726365	8.25875377287634	8.45837715988339	8.66276469998368	8.80795360791832	8.79380690480623	8.58668322259414	8.10178277174858	8.33709561661514	8.05180507796744
CGB2	6.43337965278762	6.5727070445251	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.57710076535255	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.59402649322765	6.98815487373915	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.64124035816329	6.43337965278762	6.43337965278762	6.43337965278762	6.59558397558791	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762
ECH1	10.7333350323139	10.1183708039539	10.0469019481406	10.4728300169732	9.70668048483609	9.60086083130903	10.8789058078752	10.3270916907014	10.5559460142047	10.4342237928586	9.46372205717738	10.4181426429406	10.0419590401596	10.4720486304056	9.82822832814049	10.0986887411354	10.0602109753157	10.8209847837307	10.3482868857321	10.0867248762733	10.3373649415608	10.0295164129921	9.795751123982	10.4889475371526	9.54242801159457	10.2242041399599	10.4369556285687	10.2467615143271	11.1464686318769	10.0701430752049	10.7245036635315	9.98661293969831	10.6156661912459	10.4015641158099	10.6228481070883	10.6125433218591	10.0006935345169	10.4626789875827
HNRNPL	12.2473070089473	11.7647506554482	12.2697232342615	12.0483631175951	11.7278942293197	11.9428822004319	12.279726240361	12.0817933992364	11.9582062513156	12.2935039655082	11.6673670044532	12.3089460168877	12.1512630074019	12.0894737942107	11.8447786970621	12.0316906654813	11.6381143105825	12.330980684137	12.2025993536194	12.0060669293929	12.441766455169	12.3298818787269	12.0588861002622	11.9902999858141	11.8421808931227	11.9928829872349	11.8691244308144	12.2548701237054	12.3185966967465	11.9508422698612	12.3447727627702	11.918512707539	12.3253435129676	11.9954291186277	12.2527610468767	12.2753350499364	12.1449572123557	12.1065738118078
NFKBIB	9.79778371429789	9.17232319708766	9.08962121145755	9.64684824471838	8.79656386377673	9.01364353805036	10.2526523295626	9.7524547350407	10.1738642110845	9.566755725001	8.83149085487114	9.57650198337625	9.35620940433927	9.36000948176921	9.25383686307503	9.46456593413745	9.02933745417999	9.57879817206799	9.73517531979703	9.25025060453522	9.27893038366684	10.0232823010584	9.59201285400712	9.31696575835662	9.47191520982653	9.20703298323691	9.34630888727302	8.87869913326053	10.0533892715654	9.73259465033523	9.43887584833069	9.44833591707374	10.3697940377881	9.53195874864083	9.39372329727196	9.56265071487348	9.4980410222091	9.44644869661416
LHB	6.88760996212094	6.98749359500202	7.13332343487267	7.19839446114634	7.19408121577274	6.96518113946974	7.17237948196548	7.0490268262195	7.12231662010177	7.34928242826496	7.06317467727791	7.12855185652485	7.04526137377241	6.99402771831154	7.23194349294427	7.09773345450205	6.88654600877468	7.15948560675761	6.99634085699414	7.14495077937602	7.46773781267017	7.2111808884096	7.10616293536399	7.16635709780081	7.13020184953843	7.2249592047491	7.0559168139446	7.22029704056324	7.06943962372484	7.14126277834672	7.36662373609006	6.93639297780169	7.0145854234009	7.16075189345515	7.35674093371656	7.13766453647485	6.99920135854871	6.95996258030071
CGB3	6.60567016996648	6.43337965278762	6.43337965278762	6.43337965278762	6.68274230154934	6.43337965278762	6.57710076535255	6.5837634639661	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.58409524666012	6.57629775914001	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.59402649322765	6.94033169952685	6.76098353675771	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.5804228734944	6.43337965278762	6.68244762150974	6.5857424413154	6.43337965278762	6.43337965278762	6.58370434149979	6.43337965278762	6.56397701918249	6.59295183476448
TUBB4A	7.11655036961592	7.30173841205918	6.58400764027507	7.65689476718353	6.78559547447646	6.71224462195376	6.78469993075899	6.83018602735166	7.99399168336226	6.75218497963891	6.78735936927399	7.01666486215944	6.98147239141065	6.58409524666012	6.96533042013068	6.75780947404803	6.93392178617507	6.65441062633278	6.72872933456263	6.79185959006546	6.96480559945251	6.76098353675771	6.64786787683384	6.70057429426609	6.99579943543457	7.21051278118859	7.71787553246311	7.70343851671093	7.18909954766412	6.94712032038775	7.11010656802347	7.55571210696736	7.43929015493579	7.63419086559551	7.16237020089546	6.87072643186441	8.46334567630652	6.59295183476448
